src,dst,amount,step,fraudEdge
C971830512,C1379215593,16997.76,15314,0
C971830512,C1651062510,38458.68,15317,0
C971830512,C456832889,3641.51,15322,0
C971830512,C757236697,26173.13,15323,0
C340257095,C1710737182,14864.28,15326,0
C340257095,C582350215,45577.36,15328,0
C340257095,C1407797846,20963.07,15331,0
C340257095,C1340857712,36800.05,15336,0
C340257095,C983608996,2285.71,15337,0
C340257095,C878403009,37878.53,15338,0
C2016959196,C789753701,39671.5,15343,0
C2016959196,C407542871,8268.8,15344,0
C792260486,C2024793829,38734.38,15347,0
C792260486,C669152113,2172.01,15349,0
C298190888,C2012490762,32936.16,15355,0
C298190888,C1158739501,41005.65,15357,0
C1810331639,C241338795,21061.31,15360,0
C1810331639,C2113624573,37261.27,15361,0
C1810331639,C580410563,30441.16,15366,0
C1810331639,C381081068,5230.06,15368,0
C1810331639,C700774192,39734.69,15373,0
C1810331639,C686560607,41657.85,15375,0
C1810331639,C1121076727,39346.2,15378,0
C1810331639,C1698902408,25861.6,15382,0
C372289560,C36083772,13581.36,15383,0
C372289560,C98247698,29021.96,15389,0
C372289560,C693738293,14916.31,15393,0
C372289560,C343934374,11501.52,15394,0
C378760111,C954995218,12608.39,15398,0
C378760111,C974832919,49661.12,15399,0
C378760111,C1470298578,19985.44,15405,0
C378760111,C1395466415,38253.67,15408,0
C378760111,C1119304589,5861.06,15414,0
C378760111,C1665293797,29105.03,15416,0
C415472294,C1634680748,28376.09,15417,0
C415472294,C208457491,15875.19,15423,0
C415472294,C1942272975,40579.2,15425,0
C415472294,C1973932925,5221.76,15426,0
C415472294,C313182715,10780.25,15428,0
C1306397949,C1967087887,26408.58,15432,0
C1306397949,C1686917354,38148.79,15437,0
C1306397949,C1222541265,38486.72,15438,0
C1306397949,C1570698094,20887.0,15441,0
C1306397949,C1738859603,17224.49,15447,0
C1306397949,C2030631811,2307.23,15449,0
C373309002,C442473429,37874.38,15455,0
C373309002,C1147401468,27506.64,15459,0
C373309002,C1095561096,47994.03,15462,0
C373309002,C1236297854,16430.98,15464,0
C373309002,C185430500,24408.32,15470,0
C373309002,C997807839,43003.32,15475,0
C788813924,C1899520640,35113.15,15481,0
C788813924,C1234700910,6800.48,15485,0
C1968518833,C1130483820,8726.75,15486,0
C1968518833,C1506302953,43552.58,15490,0
C1968518833,C1677142365,2433.57,15491,0
C94315822,C1834789431,7423.34,15495,0
C94315822,C821727545,21198.29,15500,0
C94315822,C355497156,15189.18,15501,0
C94315822,C53764087,49789.34,15505,0
C94315822,C306424415,46137.53,15511,0
C1364895655,C2026416100,28408.61,15517,0
C1364895655,C1413910079,7505.12,15519,0
C1364895655,C1202386715,34408.68,15524,0
C1364895655,C1483944324,47623.77,15529,0
C2030094732,C1379215593,46390.44,15532,0
C2030094732,C1024202307,49811.23,15538,0
C2030094732,C1058933825,8629.79,15540,0
C2030094732,C1781474983,41555.7,15546,0
C2030094732,C778692585,16225.56,15547,0
C2030094732,C226997546,7942.28,15549,0
C1090540143,C902885550,9789.88,15550,0
C1090540143,C184693922,5145.47,15556,0
C356788223,C874228218,29925.5,15560,0
C356788223,C898749917,17847.41,15561,0
C356788223,C1431629523,44225.49,15566,0
C356788223,C219745205,31626.68,15569,0
C793507905,C1470298578,15634.64,15571,0
C793507905,C108521131,38465.95,15576,0
C793507905,C1249605668,28275.06,15579,0
C793507905,C2037713871,33138.69,15585,0
C1279537880,C187793970,13515.41,15586,0
C1279537880,C282139929,6771.85,15587,0
C1279537880,C159185991,29572.19,15592,0
C1279537880,C164914840,16842.93,15596,0
C1279537880,C1920437632,30436.37,15601,0
C1279537880,C241505806,43631.16,15607,0
C1575774815,C997807839,49459.82,15613,0
C1575774815,C425206607,46512.58,15614,0
C1575774815,C1041503361,7751.34,15619,0
C1575774815,C592022629,24035.47,15621,0
C1575774815,C2136934232,16505.22,15622,0
C1918993676,C1059684532,21557.58,15623,0
C1918993676,C105493020,16690.92,15627,0
C1918993676,C1306397949,38120.37,15632,0
C1808780297,C60871227,18072.09,15634,0
C1808780297,C1697060630,16190.11,15639,0
C1808780297,C370783133,44222.64,15640,0
C1808780297,C1515123743,47790.33,15642,0
C1808780297,C1981527309,41763.44,15648,0
C1808780297,C1036473814,7572.76,15654,0
C560315155,C94315822,6451.87,15658,0
C560315155,C48284025,32778.56,15662,0
C560315155,C1783574270,1752.13,15664,0
C560315155,C1813260205,42840.93,15667,0
C560315155,C1397866287,17626.58,15673,0
C560315155,C1069301457,11082.11,15677,0
C1942272975,C2021135336,46693.03,15682,0
C1942272975,C1403937813,10193.89,15683,0
C1942272975,C1008255259,26537.13,15686,0
C469060492,C132787845,46117.42,15687,0
C469060492,C143687733,14014.88,15692,0
C469060492,C595935964,14110.1,15698,0
C469060492,C1126294209,20215.55,15702,0
C469060492,C760950763,35361.09,15708,0
C469060492,C1612030565,31450.89,15711,0
C651800517,C718499214,23935.7,15716,0
C651800517,C983608996,37654.02,15722,0
C651800517,C465885441,2390.58,15723,0
C651800517,C1875479407,30839.56,15724,0
C651800517,C71123356,8082.99,15730,0
C651800517,C1026951232,9256.93,15736,0
C651800517,C685703062,4599.82,15738,0
C651800517,C1107960128,3274.38,15739,0
C800638211,C907180327,30893.19,15745,0
C800638211,C1870150003,16966.92,15746,0
C800638211,C769838718,42487.39,15752,0
C800638211,C374174796,44937.96,15755,0
C800638211,C2004671188,45333.38,15757,0
C800638211,C1627520728,36245.71,15762,0
C800638211,C173741572,26058.85,15765,0
C1081162458,C150824388,10050.53,15771,0
C1081162458,C1524937803,7801.94,15776,0
C1081162458,C1262376507,4656.45,15779,0
C1081162458,C898749917,2703.17,15783,0
C1081162458,C1525003545,10334.83,15788,0
C87456980,C926481896,14051.28,15793,0
C87456980,C1611555550,6326.87,15796,0
C87456980,C1645376016,28624.58,15800,0
C87456980,C1236928666,4761.71,15806,0
C87456980,C744749590,4864.02,15810,0
C1593508387,C1134064848,16216.31,15811,0
C1593508387,C642179744,48305.4,15817,0
C1593508387,C539909453,39542.47,15819,0
C1509984484,C2075299524,32294.71,15821,0
C1509984484,C907385877,37496.72,15823,0
C1509984484,C1416332676,7070.37,15829,0
C1509984484,C846644301,19275.87,15830,0
C1509984484,C1016314226,9311.2,15833,0
C1509984484,C1513813975,28469.48,15835,0
C1509984484,C880098201,11685.04,15839,0
C1354116687,C116148758,35029.13,15841,0
C1354116687,C510263662,5074.4,15844,0
C1354116687,C813746583,29145.46,15847,0
C1354116687,C1446379923,38732.34,15850,0
C81113387,C792437505,19591.19,15855,0
C81113387,C794365891,28651.21,15860,0
C81113387,C1834789431,21975.74,15866,0
C81113387,C1816190491,40639.96,15872,0
C81113387,C454480486,10768.62,15875,0
C423778662,C1798576800,233155.65,15881,1
C423778662,C1880500406,69385.2,15883,1
C423778662,C207314496,14277.17,15885,1
C423778662,C326504380,157523.8,15886,1
C423778662,C447598333,59995.53,15889,1
C423778662,C156109302,142837.83,15890,1
C572744783,C1719689544,45113.11,15892,0
C572744783,C1158739501,35213.77,15895,0
C572744783,C2008067078,18264.77,15901,0
C572744783,C1412731701,8358.15,15902,0
C994561171,C956645452,45700.87,15906,0
C994561171,C1169179933,8555.91,15909,0
C994561171,C1838637042,9714.96,15914,0
C994561171,C1869874142,22230.93,15915,0
C1355703897,C469782064,20267.01,15920,0
C1355703897,C882180740,13002.45,15922,0
C1355703897,C1233005845,30246.63,15925,0
C1355703897,C236384347,34088.51,15929,0
C1355703897,C159185991,2486.38,15932,0
C1515868003,C1566397552,29857.26,15934,0
C1515868003,C1626351650,25854.12,15936,0
C1515868003,C196774838,44386.46,15939,0
C1515868003,C108521131,47170.89,15945,0
C1515868003,C1569974765,47598.95,15947,0
C1515868003,C187435587,37716.58,15952,0
C1515868003,C54294789,33338.62,15954,0
C1515868003,C1381942422,48531.09,15955,0
C1026951232,C692911976,541.74,15958,0
C1026951232,C1222541265,10420.12,15960,0
C1026951232,C972565938,15413.48,15962,0
C1026951232,C433650546,9637.39,15963,0
C1026951232,C98247698,22109.17,15965,0
C1026951232,C1340857712,12614.26,15971,0
C1026951232,C548721895,27989.74,15977,0
C1026951232,C1614605674,744.77,15980,0
C692736144,C343934374,20005.34,15982,0
C692736144,C465885441,45685.24,15984,0
C692736144,C602132293,19126.43,15990,0
C692736144,C1568431720,35458.09,15994,0
C1689773194,C803497735,38776.39,15995,0
C1689773194,C1302503568,41079.66,15998,0
C1689773194,C1717255145,43697.85,16004,0
C1689773194,C1003557424,19995.59,16009,0
C1689773194,C946683577,17669.93,16010,0
C1231458347,C1787836567,18772.06,16016,0
C1231458347,C254823126,25322.07,16019,0
C1231458347,C879816847,30723.04,16020,0
C1231458347,C290582082,45772.01,16024,0
C1231458347,C1270758400,11888.64,16030,0
C1231458347,C1142607776,9804.54,16034,0
C1231458347,C60187289,15445.93,16036,0
C182953202,C589148316,7962.0,16037,0
C182953202,C474384158,19647.37,16040,0
C182953202,C1276455144,2223.92,16044,0
C182953202,C1234700910,9386.14,16048,0
C1039004368,C1009611058,36767.2,16052,0
C1039004368,C101051316,43192.09,16058,0
C1039004368,C1238436951,8463.75,16059,0
C1039004368,C1338236223,28946.77,16061,0
C1039004368,C1772080172,34471.78,16065,0
C1039004368,C444123291,24563.9,16066,0
C1039004368,C696593858,20384.32,16072,0
C681799614,C1791283743,6239.94,16073,0
C681799614,C969645463,25352.05,16077,0
C681799614,C1994740453,35745.16,16081,0
C681799614,C2015160678,48602.63,16086,0
C366375858,C1008255259,844.36,16087,0
C366375858,C1851570325,29712.57,16093,0
C366375858,C726221696,25987.37,16095,0
C366375858,C1276240328,36517.62,16100,0
C366375858,C2139095800,22026.96,16104,0
C366375858,C350091200,14444.84,16108,0
C366375858,C1442696578,43460.89,16109,0
C366375858,C2086174770,18671.65,16113,0
C1054934143,C180897786,41048.88,16118,0
C1054934143,C1914429545,13728.16,16123,0
C1054934143,C1234700910,18165.83,16126,0
C1054934143,C881650710,22615.12,16127,0
C1054934143,C1978961158,31981.14,16130,0
C1054934143,C1252821370,6028.32,16135,0
C1054934143,C1295344274,2312.31,16141,0
C98247698,C1763196499,6739.7,16147,0
C98247698,C1462298080,31829.54,16149,0
C98247698,C203422325,44689.48,16153,0
C98247698,C1176746446,48606.71,16156,0
C98247698,C874228218,31053.44,16162,0
C2001552643,C549772321,7764.15,16168,0
C2001552643,C784274279,32071.82,16174,0
C2001552643,C1054934143,19404.69,16175,0
C2001552643,C161762344,4398.86,16181,0
C2001552643,C2113624573,37588.72,16187,0
C2001552643,C560202269,20336.61,16191,0
C2001552643,C330198568,47542.76,16193,0
C2001552643,C1969236889,36218.9,16196,0
C624285879,C510981264,39785.42,16202,0
C624285879,C2058309739,13418.3,16207,0
C907385877,C2079759853,2917.15,16210,0
C907385877,C1117011498,23909.46,16215,0
C907385877,C1995387698,14101.94,16219,0
C907385877,C441009254,39026.29,16225,0
C907385877,C499151485,25327.37,16228,0
C907385877,C1040626784,30428.82,16229,0
C1614605674,C586613917,21009.08,16231,0
C1614605674,C915471899,14101.05,16233,0
C1614605674,C1942755450,30154.43,16237,0
C1614605674,C95888305,16248.89,16243,0
C1614605674,C1820201425,11628.83,16245,0
C1614605674,C983992720,16568.14,16251,0
C1614605674,C248664643,30763.62,16252,0
C1620854958,C19477534,27302.17,16258,0
C1620854958,C1614605674,46528.7,16262,0
C1620854958,C2043249462,17476.06,16263,0
C1620854958,C401008202,17645.13,16266,0
C1620854958,C1251199756,8013.04,16270,0
C1620854958,C493142121,25199.24,16276,0
C1620854958,C1307513482,35037.41,16281,0
C1592379180,C2052923064,290478.46,16287,1
C1592379180,C1570698094,148528.86,16290,1
C1592379180,C360901778,29512.14,16292,1
C1592379180,C745829460,295536.24,16295,1
C1592379180,C1706893513,94689.66,16297,1
C1642064612,C350091200,29454.38,16299,0
C1642064612,C1938699463,17905.51,16304,0
C1642064612,C1902660123,21061.95,16308,0
C1642064612,C435088108,37693.73,16309,0
C1642064612,C1431629523,28043.75,16312,0
C1781474983,C2121617366,19232.23,16316,0
C1781474983,C1077265738,5300.5,16317,0
C1781474983,C1058864725,10959.61,16319,0
C1189484365,C1880015050,48955.38,16320,0
C1189484365,C241505806,20721.55,16325,0
C1189484365,C1391242358,21199.91,16327,0
C1189484365,C1295344274,14304.55,16332,0
C1189484365,C76884114,31698.65,16335,0
C1189484365,C1951253959,44295.51,16341,0
C1884154323,C2123718613,24994.24,16347,0
C1884154323,C495535946,14671.03,16351,0
C1884154323,C965356935,8269.91,16355,0
C1884154323,C112316255,20302.69,16357,0
C1884154323,C1879835912,26866.95,16358,0
C1884154323,C1547127870,38265.28,16361,0
C1884154323,C1356710459,9027.4,16367,0
C1884154323,C1468822318,19475.99,16368,0
C242612180,C1569952970,31134.36,16374,0
C242612180,C835453107,30680.45,16376,0
C242612180,C8629279,49946.04,16381,0
C242612180,C924277945,28743.94,16386,0
C242612180,C19857962,47301.71,16390,0
C89448147,C1967087887,5002.84,16393,0
C89448147,C716314217,1624.62,16396,0
C89448147,C784274279,44233.87,16401,0
C89448147,C164853585,19772.3,16407,0
C89448147,C1058933825,43240.19,16412,0
C89448147,C832399448,23159.56,16414,0
C1238436951,C1147766016,3708.23,16420,0
C1238436951,C1462298080,10746.86,16421,0
C1238436951,C154119585,23230.05,16425,0
C1238436951,C191644760,30360.82,16431,0
C1238436951,C2105872610,39939.3,16433,0
C1238436951,C1413910079,25260.64,16437,0
C1238436951,C1484117182,40282.51,16438,0
C1238436951,C1354222249,43668.23,16441,0
C544184049,C1642064612,840.72,16443,0
C544184049,C700774192,34260.17,16444,0
C544184049,C574159850,43419.6,16448,0
C1252917072,C1515123743,35931.85,16452,0
C1252917072,C803875434,32530.92,16457,0
C1252917072,C1270420279,35880.83,16462,0
C1252917072,C196736296,24299.97,16466,0
C1252917072,C463017723,3459.42,16472,0
C1252917072,C17192631,41501.23,16476,0
C1252917072,C1077265738,38553.7,16482,0
C1252917072,C154071626,20271.76,16485,0
C1184780682,C1875532915,42429.98,16490,0
C1184780682,C373309002,37802.1,16495,0
C1184780682,C1405372551,36238.71,16496,0
C1184780682,C1468169251,20938.21,16499,0
C1184780682,C1867437819,7526.53,16502,0
C1184780682,C474979153,39879.88,16504,0
C1184780682,C720914851,13593.13,16506,0
C1574390693,C477469073,37970.54,16509,0
C1574390693,C580410563,15116.96,16512,0
C1574390693,C1054934143,16867.73,16516,0
C1574390693,C895396623,35128.3,16520,0
C1574390693,C912153697,14127.3,16525,0
C1574390693,C1113573059,38185.48,16526,0
C1574390693,C53325627,26328.08,16528,0
C1938699463,C325950166,35833.25,16529,0
C1938699463,C1719689544,47267.2,16532,0
C1938699463,C47084584,28598.18,16534,0
C891447294,C2072502602,224401.28,16537,1
C891447294,C1306397949,42923.16,16540,1
C891447294,C825644222,91238.2,16543,1
C891447294,C844334246,80905.2,16545,1
C891447294,C1685239489,13261.39,16546,1
C219745205,C1644089270,36196.4,16547,0
C219745205,C1535484215,43576.51,16553,0
C219745205,C1249605668,20589.31,16558,0
C219745205,C905383411,45050.2,16563,0
C219745205,C1446379923,32370.65,16566,0
C219745205,C2130763546,42704.22,16571,0
C1600774576,C1403937813,24361.6,16574,0
C1600774576,C557709357,44908.11,16578,0
C1600774576,C187615119,33602.87,16579,0
C1600774576,C1067658253,17447.17,16580,0
C1600774576,C90255818,10718.25,16583,0
C1600774576,C1842123476,14276.62,16585,0
C1410403197,C1508162182,45361.95,16591,0
C1410403197,C1985510985,42364.42,16597,0
C1410403197,C2002574579,44957.67,16602,0
C1410403197,C950322123,10525.23,16608,0
C1410403197,C965600545,2125.61,16614,0
C1410403197,C2001552643,5392.58,16620,0
C1410403197,C1817321998,25617.12,16623,0
C1410403197,C800074679,27887.58,16626,0
C430839738,C1833831997,12774.61,16631,0
C430839738,C1830705975,39964.86,16634,0
C430839738,C1340818050,34640.1,16636,0
C430839738,C302595871,42947.37,16642,0
C430839738,C1882618846,34637.05,16644,0
C430839738,C560315155,9282.82,16648,0
C430839738,C648343452,13655.29,16653,0
C430839738,C2026416100,5022.28,16656,0
C1596485339,C71848990,12575.06,16658,0
C1596485339,C1484117182,24125.47,16663,0
C1596485339,C2026416100,27078.22,16664,0
C1596485339,C1644089270,16283.49,16665,0
C1596485339,C1868166322,4116.2,16671,0
C1596485339,C986713402,6262.12,16675,0
C1596485339,C2029072936,24063.77,16676,0
C465885441,C1148117730,975.32,16677,0
C465885441,C483776122,43126.39,16681,0
C465885441,C1701243891,36139.08,16682,0
C465885441,C306424415,38981.1,16686,0
C465885441,C713341736,29652.41,16688,0
C465885441,C784274279,30913.46,16694,0
C873855857,C1432909470,20654.86,16698,0
C873855857,C251149739,24883.95,16701,0
C1058933825,C1566397552,47596.07,16703,0
C1058933825,C974832919,13577.9,16706,0
C1058933825,C196245036,12826.59,16711,0
C1058933825,C829770876,34053.21,16714,0
C154119585,C164853585,47312.0,16719,0
C154119585,C373309002,822.61,16723,0
C154119585,C1125952157,23790.06,16728,0
C154119585,C2137365317,9350.36,16730,0
C1765680369,C312653614,41216.61,16734,0
C1765680369,C874228218,39050.19,16736,0
C1765680369,C1090540143,11054.21,16738,0
C1765680369,C636719139,15616.5,16743,0
C1765680369,C675756216,23857.84,16748,0
C1765680369,C1568431720,15353.04,16754,0
C1765680369,C1706166042,10909.45,16759,0
C2030631811,C1413430787,38436.67,16765,0
C2030631811,C928366045,42691.69,16767,0
C2030631811,C102709320,33298.24,16772,0
C1679126675,C273657280,36460.18,16775,0
C1679126675,C493142121,46675.76,16777,0
C1679126675,C1813260205,46749.33,16781,0
C1679126675,C446563989,18854.16,16784,0
C1679126675,C1773108570,17019.25,16787,0
C1036473814,C665965527,21147.62,16790,0
C1036473814,C497626793,3237.72,16794,0
C1036473814,C1593508387,18003.79,16798,0
C1036473814,C1513813975,48761.8,16800,0
C1036473814,C1234700910,1464.24,16803,0
C1036473814,C8252630,10509.55,16809,0
C1036473814,C60871227,35975.3,16815,0
C1036473814,C1121076727,41711.31,16818,0
C1186202401,C2128681806,28124.37,16819,0
C1186202401,C14538888,10372.88,16825,0
C1186202401,C2021135336,31069.01,16827,0
C1186202401,C295374520,42891.97,16831,0
C1502843799,C1153647536,16611.41,16832,0
C1502843799,C669100313,47103.96,16836,0
C2126707236,C1198564067,48006.72,16841,0
C2126707236,C955177881,24608.55,16847,0
C2126707236,C970849252,49353.0,16850,0
C2126707236,C876619779,19063.44,16855,0
C2126707236,C1091142120,3277.67,16856,0
C330337392,C1830705975,5996.02,16859,0
C330337392,C180897786,44102.06,16861,0
C330337392,C372289560,16565.0,16862,0
C330337392,C1470298578,20981.98,16868,0
C313182715,C1121445525,77341.87,16870,1
C313182715,C1148117730,166242.62,16873,1
C313182715,C1631715507,81912.14,16876,1
C313182715,C10282119,246106.45,16879,1
C313182715,C2105872610,11446.28,16882,1
C313182715,C299948527,261863.97,16883,1
C313182715,C85553282,214863.79,16886,1
C313182715,C372289560,287374.04,16888,1
C1758310524,C1808780297,18429.09,16890,0
C1758310524,C1712780480,34044.61,16892,0
C1758310524,C211230721,13321.78,16898,0
C1758310524,C1108600000,37508.69,16903,0
C1758310524,C1230129947,7443.36,16904,0
C1758310524,C219745205,20833.56,16910,0
C1758310524,C2029072936,40400.21,16914,0
C1758310524,C1614605674,41667.89,16915,0
C520870429,C6336491,43717.5,16916,0
C520870429,C945880921,39611.81,16919,0
C520870429,C983716067,14491.0,16923,0
C520870429,C298190888,31901.51,16926,0
C520870429,C2009324208,4239.85,16932,0
C520870429,C1989953293,48724.26,16933,0
C472901366,C1171541060,30696.56,16934,0
C472901366,C1476795066,37719.41,16936,0
C472901366,C156109302,21831.86,16942,0
C472901366,C1659648833,23552.9,16945,0
